instance_id,group,n,k,d,q,d_ub_known,seconds,cost_step,status,A_poly,B_poly
ed301af6161024cb,Z5xZ9,90,4,10,4.444,18,0.52,1,ok,y^4 + y^5 + x,y^7 + x^2*y^8 + x^3*y^3
ed83bb700998a6be,Z5xZ9,90,4,10,4.444,20,0.58,1,ok,y^4 + y^5 + x,y^8 + x + x^4*y
edc341cfe0fd0550,Z5xZ9,90,4,10,4.444,20,0.56,1,ok,y^5 + x*y + x^2,x^2*y^7 + x^3*y^2 + x^4
edee65485c10af57,Z5xZ9,90,4,10,4.444,18,0.48,1,ok,y + y^2 + x,x^2*y^2 + x^3*y^6 + x^3*y^7
ee3fbfe5ac18766b,Z5xZ9,90,4,8,2.844,18,0.2,1,ok,y + y^2 + x,y^3 + x^3*y^2 + x^4*y^4
ee6318cf74b5f6ed,Z5xZ9,90,4,10,4.444,18,0.54,1,ok,y^4 + y^5 + x,x*y^7 + x^3*y^5 + x^4*y^3
eea5424281872354,Z5xZ9,90,4,10,4.444,12,0.42,1,ok,y + y^2 + x,x + x^2*y^2 + x^4*y
eef48c29d1350863,Z5xZ9,90,4,10,4.444,12,0.38,1,ok,y^4 + y^5 + x,1 + x^2*y^5 + x^4*y
ef9e6feb8bde4e84,Z5xZ9,90,4,6,1.6,12,0.02,1,ok,1 + y + y^2,y + x^2*y^6 + x^3*y^5
eff75c73b25198fa,Z5xZ9,90,4,10,4.444,20,0.43,1,ok,y^4 + y^5 + x,y + x^2 + x^4*y^2
f028390b23997386,Z5xZ9,90,4,10,4.444,20,0.39,1,ok,y^4 + y^5 + x,x + x^3*y^4 + x^3*y^5
f0a68a4a55df4303,Z5xZ9,90,4,10,4.444,18,0.38,1,ok,y^4 + y^5 + x,x*y^8 + x^2*y^6 + x^4*y
f0cf08a2cd0df418,Z5xZ9,90,4,10,4.444,20,0.47,1,ok,y + y^2 + x,x*y^5 + x^3*y^6 + x^3*y^7
f113b4609bbc9405,Z5xZ9,90,4,10,4.444,14,0.44,1,ok,y + y^2 + x,y^8 + x*y^4 + x^4*y^3
f14812ed836f2aad,Z5xZ9,90,4,10,4.444,18,0.44,1,ok,y + y^2 + x,y^4 + x^3*y^3 + x^3*y^5
f17cf3ca525f4514,Z5xZ9,90,4,6,1.6,20,0.06,1,ok,y^2 + x*y + x^2,y^4 + x*y^3 + x^2*y^5
f1e1ff4e77631b89,Z5xZ9,90,4,10,4.444,20,0.58,1,ok,y + y^2 + x,y^3 + y^8 + x^3*y
f223dc0a5905b723,Z5xZ9,90,4,10,4.444,12,0.57,1,ok,y^4 + y^5 + x,y^4 + x*y^6 + x^4*y^2
f2ac3b34df5734eb,Z5xZ9,90,4,10,4.444,18,0.6,1,ok,y^5 + x*y + x^2,x^2*y^8 + x^3*y^3 + x^4*y
f2ee5a36dc8fd813,Z5xZ9,90,4,10,4.444,14,0.4,1,ok,y + y^2 + x,x^2*y^5 + x^3*y^7 + x^4
f33802cddc2bcdc2,Z5xZ9,90,4,10,4.444,20,0.38,1,ok,y + y^2 + x,1 + y^2 + x^2*y
f37ca825488b6c82,Z5xZ9,90,4,6,1.6,20,0.04,1,ok,1 + y + y^2,x*y^5 + x^2 + x^2*y^4
f3b28d07721ae501,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,1 + y + y^2,y^2 + x^2*y^7 + x^3*y^3
f3e73ba43cfccf19,Z5xZ9,90,4,10,4.444,12,0.47,1,ok,y + y^2 + x,1 + x*y^5 + x^4*y
f429dc4494de9567,Z5xZ9,90,4,10,4.444,20,0.35,1,ok,y^4 + y^5 + x,x^2 + x^2*y^4 + x^4*y^2
f4834dfdf15124b1,Z5xZ9,90,4,10,4.444,20,0.34,1,ok,y^4 + y^5 + x,y^3 + y^8 + x^2*y
f4bbb5b89d3ca54e,Z5xZ9,90,4,10,4.444,14,0.35,1,ok,y + y^2 + x,y^6 + x*y^2 + x^2*y^7
f50b8dd67ca4d993,Z5xZ9,90,4,10,4.444,16,0.42,1,ok,y + y^2 + x,y^2 + x^2*y^6 + x^3*y
f54118fafe74e1b8,Z5xZ9,90,4,10,4.444,18,0.54,1,ok,y^4 + y^5 + x,1 + x*y^5 + x^3*y^4
f563ca2f123e2ba1,Z5xZ9,90,4,10,4.444,12,0.45,1,ok,y^2 + x*y + x^2,y^6 + x*y^2 + x^3*y
f594852435df9f25,Z5xZ9,90,4,10,4.444,16,0.43,1,ok,y + y^2 + x,x*y^5 + x^3 + x^3*y^4
f5dd5aea6a5b257b,Z5xZ9,90,4,10,4.444,14,0.42,1,ok,y + y^2 + x,y^6 + x*y^5 + x^4*y
f606866be6fb18b4,Z5xZ9,90,4,8,2.844,10,0.19,1,ok,y + y^2 + x,y^6 + x*y^2 + x*y^4
f65474bd74a12e82,Z5xZ9,90,4,6,1.6,10,0.03,1,ok,y^5 + x*y + x^2,x^2*y^2 + x^3*y + x^4*y^6
f6886c74ec59ccc1,Z5xZ9,90,4,6,1.6,14,0.03,1,ok,y^4 + y^5 + x,y^8 + x*y^4 + x^2
f6d849fe62add227,Z5xZ9,90,4,10,4.444,20,0.51,1,ok,y^5 + x*y + x^2,x*y^3 + x^2*y^2 + x^4*y
f6f5e039d516a52a,Z5xZ9,90,4,8,2.844,20,0.23,1,ok,y^2 + x*y + x^2,x*y^3 + x^2*y^4 + x^3*y^8
f7542b461f6fed4c,Z5xZ9,90,4,10,4.444,18,0.48,1,ok,y + y^2 + x,y^4 + x*y^6 + x^3*y^2
f786bf11f9ae1561,Z5xZ9,90,4,6,1.6,18,0.03,1,ok,y^5 + x*y + x^2,y^3 + x*y^8 + x^2*y
f7e6a163db0101ff,Z5xZ9,90,4,6,1.6,16,0.03,1,ok,y^4 + y^5 + x,x + x*y^4 + x^2*y^2
f8229ab3366b43f0,Z5xZ9,90,4,10,4.444,10,0.39,1,ok,y^4 + y^5 + x,y^6 + x*y^5 + x^2*y^4
f84cba1e90eeafce,Z5xZ9,90,4,6,1.6,14,0.06,1,ok,1 + y + y^2,y^4 + x*y^6 + x^2*y^5
f8ae3a33b6b6d470,Z5xZ9,90,4,6,1.6,20,0.03,1,ok,y^2 + x*y + x^2,x*y^7 + x^2 + x^3*y^5
f9191743b3897f75,Z5xZ9,90,4,10,4.444,20,0.35,1,ok,y^2 + x*y + x^2,y^4 + x^2*y^2 + x^3*y^3
f9a69b2434866144,Z5xZ9,90,4,10,4.444,20,0.45,1,ok,y + y^2 + x,x^2 + x^2*y^5 + x^4*y^7
f9e98b1b2fa00b98,Z5xZ9,90,4,10,4.444,14,0.47,1,ok,y + y^2 + x,x*y^7 + x^3*y^3 + x^3*y^5
fa12334209a684a5,Z5xZ9,90,4,8,2.844,16,0.19,1,ok,y^2 + x*y + x^2,y^8 + x*y^6 + x^2*y
fa659b86eb91014d,Z5xZ9,90,4,4,0.711,18,0.02,1,ok,y^5 + x*y + x^2,x*y^7 + x^2*y^8 + x^4
facad906dbd3c5b4,Z5xZ9,90,4,8,2.844,16,0.2,1,ok,y^2 + x*y + x^2,x*y + x^2*y^5 + x^3*y^3
fb0418ba545b6f5f,Z5xZ9,90,4,10,4.444,14,0.34,1,ok,y + y^2 + x,y + x*y^6 + x^4*y^5
fb62b0db8bee8b7f,Z5xZ9,90,4,10,4.444,10,0.45,1,ok,y^5 + x*y + x^2,x*y^7 + x^3*y^6 + x^4*y^2
fb9229752df233eb,Z5xZ9,90,4,6,1.6,16,0.05,1,ok,y^2 + x*y + x^2,y^7 + x^3 + x^4*y^2
fbf46b37646a7cfe,Z5xZ9,90,4,10,4.444,18,0.6,1,ok,y + y^2 + x,x*y^6 + x^3*y^4 + x^4*y^5
fc4301012e8ce83d,Z5xZ9,90,4,10,4.444,14,0.7,1,ok,y + y^2 + x,x^2*y^6 + x^3*y^2 + x^4*y^7
fc930bc28892b32a,Z5xZ9,90,4,4,0.711,16,0.02,1,ok,y^2 + x*y + x^2,1 + x*y^5 + x^2*y
fcd9846fc70563b3,Z5xZ9,90,4,10,4.444,20,0.45,1,ok,y + y^2 + x,x^2*y^5 + x^4*y^3 + x^4*y^7
fd47ce1289ecd39e,Z5xZ9,90,4,10,4.444,20,0.34,1,ok,y^2 + x*y + x^2,y^8 + x + x^3*y^7
fd988e6150679176,Z5xZ9,90,4,6,1.6,10,0.03,1,ok,y^5 + x*y + x^2,y + x^3*y^6 + x^4*y^5
fdd804c0bc8b2c58,Z5xZ9,90,4,8,2.844,20,0.26,1,ok,y + y^2 + x,x^2 + x^3*y^2 + x^3*y^7
fde5ab7150107b16,Z5xZ9,90,4,6,1.6,18,0.03,1,ok,1 + y + y^2,x*y^2 + x*y^6 + x^2*y^4
fe8141caef4a0e0b,Z5xZ9,90,4,10,4.444,14,0.36,1,ok,y^2 + x*y + x^2,x^2*y^3 + x^3*y^4 + x^4*y^2
febb1c2252f82861,Z5xZ9,90,4,4,0.711,20,0.03,1,ok,y + y^2 + x,1 + x^3*y^2 + x^3*y^4
feeb0a1fc30cd4a3,Z5xZ9,90,4,6,1.6,12,0.04,1,ok,1 + y + y^2,y^4 + x*y^8 + x^2*y^3
ff6add5f649e812e,Z5xZ9,90,4,4,0.711,20,0.02,1,ok,y + y^2 + x,x^2*y^3 + x^2*y^5 + x^4*y
ffae37b13ceef74f,Z5xZ9,90,4,6,1.6,20,0.02,1,ok,y^2 + x*y + x^2,y^3 + x^3*y^5 + x^4*y
fff13eb137cb1bba,Z5xZ9,90,4,10,4.444,18,0.41,1,ok,y^4 + y^5 + x,x*y^7 + x^2*y^2 + x^4*y^3
0626c3e50eca0aef,Z4xZ12,96,4,8,2.667,8,0.35,1,ok,1 + y + y^5,y^4 + y^8 + x
1aa5c7e98702616e,Z4xZ12,96,4,8,2.667,8,0.22,1,ok,1 + y + y^2,x*y^2 + x^2*y + x^3
3d31a8bfffbba30a,Z4xZ12,96,4,12,6.0,16,2.18,1,ok,y + y^2 + x,y^10 + x*y^11 + x^2*y^3
47442b61e9acb53d,Z4xZ12,96,4,8,2.667,8,0.26,1,ok,1 + y + y^2,x*y + x^2*y^5 + x^2*y^9
5ba36adf1e806fbe,Z4xZ12,96,4,8,2.667,8,0.23,1,ok,1 + y + y^2,y^5 + y^9 + x*y
6b18978d9390138a,Z4xZ12,96,4,12,6.0,12,2.18,1,ok,y + y^2 + x,1 + y^7 + x^2*y^2
86b35f89a997792a,Z4xZ12,96,4,8,2.667,8,0.21,1,ok,1 + y + y^2,y^5 + x*y^4 + x^2*y^3
943710a27305c726,Z4xZ12,96,4,12,6.0,12,2.44,1,ok,y + y^2 + x,x*y^5 + x^2 + x^2*y^10
99c871ca3764f54c,Z4xZ12,96,4,8,2.667,8,0.2,1,ok,1 + y + y^2,x*y^4 + x*y^8 + x^2
a4ceccf61ca2be89,Z4xZ12,96,4,8,2.667,8,0.19,1,ok,1 + y + y^2,x*y^4 + x*y^8 + x^2*y^3
c1d927620246739a,Z4xZ12,96,4,8,2.667,8,0.16,1,ok,1 + y + y^2,y^5 + x*y^3 + x^2*y
d41c90c492b2bb34,Z4xZ12,96,4,12,6.0,12,2.36,1,ok,y + y^2 + x,1 + x*y^2 + x^2*y^10
e4a42a1f019ba07a,Z4xZ12,96,4,8,2.667,8,0.26,1,ok,y + y^2 + x,y + x^2*y^2 + x^2*y^3
f258ee91b4d03f7b,Z4xZ12,96,4,8,2.667,8,0.26,1,ok,1 + y + y^5,x + x*y^4 + x^2*y^2
fa57bc2ecff6404b,Z4xZ12,96,4,12,6.0,12,2.45,1,ok,y + y^2 + x,x*y^6 + x*y^11 + x^3*y
4a0772949724c960,Z9xZ6,108,72,2,2.667,30,0.01,1,ok,1 + y^2 + y^4,y + y^3 + y^5
ae55f8d28a561967,Z9xZ6,108,72,2,2.667,30,0.01,1,ok,1 + x^3 + x^6,y^2 + x^3*y^2 + x^6*y^2
994c2847d8b9656b,Z9xZ6,108,48,2,1.778,24,0.01,1,ok,1 + y^2 + y^4,y^4 + x^3*y^2 + x^6
0fa09c2d955481e4,Z9xZ6,108,36,2,1.333,20,0.01,1,ok,1 + y + y^2,y^2 + y^3 + y^4
31b7b74b06d00700,Z9xZ6,108,36,2,1.333,18,0.01,1,ok,1 + y + y^2,x^3*y^3 + x^3*y^4 + x^3*y^5
6df9aa2da4c11f31,Z9xZ6,108,36,2,1.333,20,0.01,1,ok,1 + y + y^2,y + y^2 + y^3
ae61b5845c471dd5,Z9xZ6,108,36,2,1.333,20,0.01,1,ok,1 + y + y^2,x + x*y + x*y^2
d53e20f6c46f61eb,Z9xZ6,108,36,2,1.333,18,0.01,1,ok,y^3 + x^3 + x^6,y^4 + x^3*y^4 + x^6*y
00e677c715f7d408,Z9xZ6,108,24,2,0.889,14,0.01,1,ok,1 + y^2 + x^3,1 + x^3 + x^6
0931d76609a752d0,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + y^2 + y^4,x*y^2 + x*y^4 + x^4
1b8d39c7d42f9e31,Z9xZ6,108,24,4,3.556,8,0.02,1,ok,1 + y + y^2,y^5 + x^3*y^4 + x^6
2a1600ed4135c7f9,Z9xZ6,108,24,4,3.556,12,0.01,1,ok,1 + x + x^2,y^2 + x^2*y^2 + x^4*y^2
38003cb43b5219b3,Z9xZ6,108,24,2,0.889,14,0.01,1,ok,1 + y^2 + x^3,y^2 + x^3*y^2 + x^6*y^2
4036393d8777fd0f,Z9xZ6,108,24,2,0.889,16,0.01,1,ok,1 + y^2 + y^4,y^4 + x^3*y + x^6*y
4aebb720969ab4b1,Z9xZ6,108,24,2,0.889,12,0.0,1,ok,1 + x + x^2,x^2 + x^3 + x^4
5d7a846ee71eeaa8,Z9xZ6,108,24,4,3.556,14,0.01,1,ok,y^2 + y^4 + x^3,1 + x^3*y^2 + x^3*y^4
6b799f0859909595,Z9xZ6,108,24,2,0.889,12,0.0,1,ok,1 + y^2 + y^4,x*y^4 + x^4 + x^4*y^2
6fd59156f3a11743,Z9xZ6,108,24,2,0.889,12,0.0,1,ok,1 + y^2 + y^4,x*y + x*y^3 + x^4*y
7954f8fa07eafdb3,Z9xZ6,108,24,4,3.556,8,0.01,1,ok,1 + y + y^2,y + x^3*y^4 + x^6*y
7ea1b24ad1b5b150,Z9xZ6,108,24,2,0.889,14,0.01,1,ok,1 + y + y^2,y^2 + x^3*y^4 + x^6
85271479e500a79c,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + x + x^2,x*y + x^2*y + x^3*y
8f251cabd631dd4a,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + x + x^2,x^4*y^3 + x^5*y^3 + x^6*y^3
96d78b9aad0f7b16,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + x + x^2,y + x*y + x^2*y
a36739e185bce6ce,Z9xZ6,108,24,4,3.556,14,0.01,1,ok,y^2 + y^4 + x^3,y^4 + x^3 + x^3*y^2
ab3a32f1447567cb,Z9xZ6,108,24,4,3.556,16,0.01,1,ok,1 + y^2 + x^3,y^3 + x^3*y + x^3*y^3
c078b832f5e25045,Z9xZ6,108,24,2,0.889,14,0.01,1,ok,1 + y + y^2,x*y^4 + x^4*y^2 + x^7
c4c7c10475a6dc2a,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + y + y^2,y^4 + x^3*y^4 + x^6*y^4
d72d6e1ecc16d596,Z9xZ6,108,24,4,3.556,14,0.01,1,ok,1 + x + x^2,x^3*y^3 + x^5*y^3 + x^7*y^3
e17553e04d33e161,Z9xZ6,108,24,4,3.556,12,0.02,1,ok,1 + y + y^2,y + x^3*y^5 + x^6
f1fdc2720901cc8f,Z9xZ6,108,24,2,0.889,14,0.01,1,ok,1 + y^2 + y^4,x*y^3 + x^4*y^3 + x^7
fdbc39eaf63b0b7b,Z9xZ6,108,24,2,0.889,12,0.01,1,ok,1 + y^2 + x^3,y^2 + y^4 + x^3*y^2
94d73783f3e94832,Z8xZ9,144,32,2,0.889,20,0.01,1,ok,1 + y + y^2,x*y^4 + x*y^5 + x*y^6
e049b48c3b4ac520,Z12xZ6,144,24,4,2.667,22,0.03,1,ok,y^3 + x + x^2,y^4 + x*y^4 + x^5*y
2176bfc017dafc76,Z9xZ6,108,16,4,2.37,8,0.01,1,ok,1 + x + x^2,y^5 + x*y^3 + x^2*y
355edffd645adf00,Z9xZ6,108,16,6,5.333,6,0.02,1,ok,1 + x + x^2,1 + y^4 + x^3*y^2
46e43d9390f222f2,Z9xZ6,108,16,2,0.593,4,0.01,1,ok,1 + y^2 + y^4,1 + x + x^2
6ce86459db039bf4,Z9xZ6,108,16,4,2.37,14,0.02,1,ok,1 + x + x^2,1 + x^2*y^4 + x^4*y^2
8d962b522e9f0cda,Z9xZ6,108,16,6,5.333,6,0.02,1,ok,1 + x + x^2,x^2*y^5 + x^5*y + x^5*y^3
bd5068c5ae1d93af,Z9xZ6,108,16,6,5.333,6,0.03,1,ok,1 + x + x^2,x*y^5 + x^4*y + x^4*y^3
e08dbf2e2bb820b2,Z9xZ6,108,16,4,2.37,8,0.01,1,ok,1 + x + x^2,y^4 + x*y^2 + x^2
ff4d970d35af9272,Z9xZ6,108,16,2,0.593,4,0.01,1,ok,1 + y^2 + y^4,y + x^4*y + x^5*y
6bfe200605010dc6,Z7xZ9,126,18,4,2.286,16,0.01,1,ok,y^3 + x + x^3,x^3*y^5 + x^4*y^8 + x^6*y^2
3aebdb6cc7f67d5c,Z6xZ14,168,24,4,2.286,22,0.02,1,ok,y^2 + y^6 + x^2,y^9 + x^2*y^3 + x^4*y^5
03709cc29c845f24,Z6xZ10,120,16,2,0.533,6,0.01,1,ok,y^2 + y^3 + x^2,y^2 + x^2*y^2 + x^4*y^2
2c1ba3154f85a22d,Z6xZ10,120,16,4,2.133,10,0.02,1,ok,y^4 + y^6 + x,y^8 + x^2*y^2 + x^2*y^4
4e46750552184046,Z6xZ10,120,16,4,2.133,14,0.02,1,ok,y^2 + y^3 + x^2,y^9 + x^2*y^3 + x^2*y^5
633c7bb9e02c49e6,Z6xZ10,120,16,6,4.8,12,0.03,1,ok,y^2 + y^3 + x^2,x*y^6 + x^3*y^2 + x^3*y^5
7db4fbdcbbc7d396,Z6xZ10,120,16,4,2.133,12,0.03,1,ok,y^4 + y^6 + x,y^7 + x^2*y + x^2*y^3
90045adfaec5b6ff,Z6xZ10,120,16,6,4.8,16,0.04,1,ok,y^2 + y^3 + x^2,y^3 + y^6 + x^4*y^2
e0033b022184c2a2,Z5xZ12,120,16,4,2.133,10,0.01,1,ok,y^8 + x*y^4 + x^2,y^5 + x*y^9 + x^3*y
1f98c4d868e38428,Z7xZ12,168,20,2,0.476,14,0.01,1,ok,y^4 + x*y^2 + x^3,x*y^7 + x^2*y^5 + x^4*y^3
0184dcf74551d963,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,y + y^2 + x^3,x*y^3 + x^4*y + x^4*y^2
02f8e787124d189a,Z9xZ6,108,12,6,4.0,8,0.03,1,ok,1 + y + x^3,y + x^3 + x^3*y^4
044c48f402e56272,Z9xZ6,108,12,4,1.778,6,0.03,1,ok,1 + y + y^2,y^2 + y^4 + x^3*y^3
057865641ac64f8b,Z9xZ6,108,12,6,4.0,10,0.05,1,ok,1 + y + x^3,y^4 + x^3*y + x^3*y^3
066757e1f4afe900,Z9xZ6,108,12,4,1.778,8,0.02,1,ok,1 + y + y^2,x^3 + x^3*y^4 + x^6
07a225143e45d5db,Z9xZ6,108,12,6,4.0,6,0.04,1,ok,1 + x + x^2,x^2*y + x^4*y^4 + x^6*y
09965d9e651b34bd,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + x + x^2,x*y^3 + x^5 + x^6
0b93fa85e039d4f2,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,1 + y + y^2,y^3 + y^4 + x^3
0d6e8fe498ed9c8d,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + x + x^2,x^3 + x^4*y^3 + x^5*y^3
0ed3325bcc57bf55,Z9xZ6,108,12,4,1.778,6,0.01,1,ok,y + y^3 + x^3,y^3 + y^5 + x^6
11121661ad1d638e,Z9xZ6,108,12,4,1.778,10,0.01,1,ok,y^2 + x*y + x^2,y + x^2*y^2 + x^4*y^3
135cd6d8c09c8bdb,Z9xZ6,108,12,4,1.778,4,0.02,1,ok,1 + y^2 + x^3,y^3 + x^3 + x^3*y
14e5c17eb0793460,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,y^3 + x + x^2,x + x^2 + x^3*y^3
16336e260f6ce285,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,1 + y + y^2,y^2 + y^3 + x^3*y
18e99532ef96284e,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,1 + y + y^2,x^3*y^4 + x^3*y^5 + x^6*y^3
195cf477b16bd694,Z9xZ6,108,12,2,0.444,2,0.01,1,ok,y + y^2 + x^3,x^3*y + x^3*y^2 + x^6
1a53f256c885cefc,Z9xZ6,108,12,6,4.0,8,0.02,1,ok,1 + x + x^2,x + x^3*y^3 + x^5
1c8b7eaf7d8b21d9,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,y + y^2 + x^3,y^2 + x^3 + x^3*y
1e15fafa61260e3e,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,1 + y^2 + y^4,x + x^4*y + x^4*y^3
218755b77624a7d7,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,1 + y + x^3,x*y + x^4*y + x^7*y
23c16bc55af72568,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,1 + y + x^3,x + x*y + x^4
25931334a7b9f078,Z9xZ6,108,12,4,1.778,10,0.03,1,ok,y + y^2 + x^3,1 + y^5 + x^6*y
28263d7c056e1455,Z9xZ6,108,12,2,0.444,4,0.0,1,ok,1 + y^2 + y^4,x^3 + x^3*y^4 + x^6*y
2982a2bdaa989848,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,y + y^3 + x^3,y^3 + y^5 + x^3*y^2
2b006ddbba932fc8,Z9xZ6,108,12,6,4.0,10,0.03,1,ok,y^3 + x + x^2,y^4 + x*y^4 + x^5*y
2d3bdc993d886da3,Z9xZ6,108,12,2,0.444,4,0.0,1,ok,y^2 + x*y + x^2,x^3*y^2 + x^4*y + x^5
2fb29f7f4672a217,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,y^2 + x*y + x^2,y^5 + x*y^4 + x^2*y^3
30fd802333c61e6e,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,1 + y + y^2,y^2 + y^4 + x^3
34abb8100db49e73,Z9xZ6,108,12,4,1.778,8,0.02,1,ok,y^3 + x + x^2,x*y^5 + x^2*y^5 + x^3*y^2
382a399bf38478e6,Z9xZ6,108,12,6,4.0,8,0.02,1,ok,y + y^2 + x^3,x^2*y + x^5 + x^5*y^2
393a46f598a26393,Z9xZ6,108,12,4,1.778,8,0.03,1,ok,y^3 + x + x^2,1 + x^5 + x^7*y^3
3ae41588ee0facd4,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,1 + x + x^2,y^3 + x + x^2
3cd688c4db539358,Z9xZ6,108,12,4,1.778,6,0.01,1,ok,1 + y + y^2,x^3*y^3 + x^3*y^5 + x^6
3ebe01967bd27231,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,y + y^3 + x^3,y + y^5 + x^6*y^2
4075c5e93e0771f2,Z9xZ6,108,12,4,1.778,8,0.02,1,ok,y + y^3 + x^3,1 + x^3*y^3 + x^6
42d529b72d4a2aac,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,y + y^3 + x^3,x^3*y + x^6 + x^6*y^4
44adcb9df18792bb,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,y + y^3 + x^3,1 + y + x^3*y^3
476f7f2c6daee4cc,Z9xZ6,108,12,6,4.0,8,0.05,1,ok,y^3 + x + x^2,y^3 + x^4 + x^5
47b0f001b986ce5f,Z9xZ6,108,12,6,4.0,8,0.03,1,ok,y^3 + x + x^2,x^2 + x^6*y^3 + x^7
49d4813a112c1a22,Z9xZ6,108,12,6,4.0,8,0.05,1,ok,1 + y + x^3,y^4 + y^5 + x^6*y^2
4b72d1f0bda1a773,Z9xZ6,108,12,4,1.778,6,0.01,1,ok,1 + y + y^2,x^3*y + x^3*y^3 + x^6
4cf74ec1ab5918f3,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,1 + y + y^2,y^3 + y^5 + x^3*y^4
4f9a49d30c97b148,Z9xZ6,108,12,2,0.444,8,0.01,1,ok,1 + y^2 + y^4,x + x*y + x^4
5063dc913e07786b,Z9xZ6,108,12,4,1.778,8,0.02,1,ok,y + y^2 + x^3,x^3*y^2 + x^6 + x^6*y^4
533111528b8af54a,Z9xZ6,108,12,6,4.0,8,0.05,1,ok,1 + x + x^2,x^2*y^3 + x^4*y^3 + x^6
5580cfd637121f69,Z9xZ6,108,12,4,1.778,8,0.02,1,ok,1 + y^2 + x^3,y^2 + y^4 + x^3*y^5
5724280ba40be300,Z9xZ6,108,12,6,4.0,8,0.05,1,ok,1 + y + x^3,x*y^4 + x^4 + x^4*y
59cf0a73a9ce197b,Z9xZ6,108,12,4,1.778,6,0.01,1,ok,y^3 + x + x^2,x^2 + x^3*y^3 + x^4
5b6390ab60bc03ac,Z9xZ6,108,12,4,1.778,10,0.01,1,ok,y^3 + x + x^2,y^3 + x + x^8*y^3
5d0631fa11def3eb,Z9xZ6,108,12,4,1.778,8,0.03,1,ok,1 + y^2 + x^3,y + y^3 + x^3*y^4
5f1964db0f83ba53,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + y + x^3,y + y^2 + x^3*y^4
61f27a59ceedbc26,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,1 + y + y^2,x*y^2 + x*y^3 + x^4
63fe2953d5769841,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + x + x^2,x^3 + x^4 + x^5*y^3
65a5218235a0d165,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,y^3 + x + x^2,y^4 + x*y^4 + x^2*y
67d757201fd95be9,Z9xZ6,108,12,6,4.0,6,0.02,1,ok,y^3 + x + x^2,y^4 + x^2*y + x^4*y
68a22eee39118c5c,Z9xZ6,108,12,6,4.0,8,0.02,1,ok,y^3 + x + x^2,x + x^5 + x^6*y^3
69de94c1a638ca85,Z9xZ6,108,12,4,1.778,10,0.02,1,ok,1 + y + y^2,y^2 + y^3 + x^3*y^3
6d4fa1413cd4ef61,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + x + x^2,x + x^5*y^3 + x^6*y^3
70431174ce64695b,Z9xZ6,108,12,4,1.778,6,0.02,1,ok,1 + y^2 + x^3,y^4 + y^5 + x^6*y
726e43f7dd4f3efa,Z9xZ6,108,12,6,4.0,10,0.03,1,ok,1 + x + x^2,y^4 + x^2*y^4 + x^4*y
7367bec5f0d707b6,Z9xZ6,108,12,6,4.0,10,0.04,1,ok,y^3 + x + x^2,x^3 + x^5 + x^7*y^3
74593018d301b9f3,Z9xZ6,108,12,2,0.444,4,0.01,1,ok,1 + y + x^3,x*y + x*y^2 + x^4*y
76aacc54c1ddb210,Z9xZ6,108,12,2,0.444,8,0.01,1,ok,1 + y^2 + y^4,y + x^3 + x^3*y
77d3acb3d7a8b924,Z9xZ6,108,12,4,1.778,6,0.01,1,ok,1 + x + x^2,x*y^3 + x^2 + x^3*y^3
7a658ba7ea1e9c63,Z9xZ6,108,12,4,1.778,8,0.03,1,ok,1 + y + x^3,x*y^4 + x*y^5 + x^4*y
7b40ba28fcb1c9e6,Z9xZ6,108,12,4,1.778,8,0.01,1,ok,1 + x + x^2,y^2 + x*y^5 + x^5*y^2
7bb96f89888a5849,Z9xZ6,108,12,4,1.778,10,0.01,1,ok,1 + y + y^2,y^5 + x^3*y^2 + x^3*y^3
